CUSTOMER_NUMBER,util_velocity
17057,0.18445250544662312
17137,0.34503529411764705
17146,0.3106825
17153,-0.3013454545454546
17189,0.24542666666666663
17202,0.0
17204,0.30446470588235297
17226,0.4586933333333333
17269,0.25601754385964914
17277,0.0
17326,0.307824
17343,0.2821274725274725
17362,0.2873636363636364
17391,0.32909230769230774
17399,0.4401999999999999
17400,0.2628704761904762
17404,0.0
17421,0.0
17423,0.2563568710359408
17470,0.01924390243902438
17485,0.182
17496,0.0
17608,0.1975209209209209
17659,0.009886056971514234
17671,0.27542857142857147
17734,0.4166382978723404
17817,0.11231272727272723
17846,0.08591090909090907
17864,0.4640115151515152
17913,-0.23089624060150382
17923,0.19516223776223773
17963,0.27355380116959066
17989,0.14788421052631578
18026,0.2583448275862068
18071,0.30379655172413794
18105,0.08235338345864662
18130,0.22945581395348835
18145,0.22948333333333332
18216,0.013085106382978773
18219,0.0
18242,-0.03539875578966489
18309,0.0
18313,0.15832222222222225
18332,0.07318518518518519
18337,0.011292307692307713
18348,0.2530711111111111
18365,0.06943619047619048
18416,0.0
18430,0.0
18437,0.29973734939759034
18439,0.37018000000000006
18464,0.33192
18472,0.3707090909090909
18481,0.003066666666666662
18530,0.0
18566,-0.13450769230769233
18577,0.26333913043478263
18635,0.0
18706,0.24337227722772278
18736,0.32337651515151516
18752,0.29087924528301884
18773,0.0
18818,0.0
18852,0.10361904761904764
19004,0.4843758620689655
19011,0.0
19053,0.0
19054,0.3619837837837838
19058,0.1205710843373494
19172,0.0
19210,0.3704133333333333
19235,0.0
19263,0.0
19277,0.0
19282,0.4696061403508772
19287,0.1998428571428571
19330,0.0
19369,0.4051095238095238
19478,0.22794358974358975
19497,0.30255
19553,0.5064736842105263
19579,0.012030508474576207
19585,0.505732510112838
19616,0.0
19619,0.4151
19625,0.3578085714285714
19676,0.0
19679,0.0
19739,0.008017543859649146
19747,0.0
19752,0.1692666666666668
19764,0.2152173913043478
19808,0.10149999999999992
19815,-0.42256666666666665
19940,0.42719999999999997
19963,0.364425
19976,0.22145000000000004
20013,0.2740666666666667
20074,0.0559188811188811
20081,0.3913733333333333
20104,0.0
20131,0.4046966666666667
20146,0.3439885714285714
20161,0.0013333333333333391
20189,0.0914444444444445
20193,0.0318230769230769
20206,0.21062499999999998
20212,0.12680648648648649
20220,0.23303880597014925
20330,0.3598454545454546
20375,0.10416315789473687
20381,0.006594871794871782
20414,0.34385057915057915
20427,0.36685999999999996
20429,0.3773120634920636
20430,0.3031614864864865
20442,0.2638842105263157
20451,0.227578947368421
20452,0.0
20486,0.0
20536,0.33319999999999994
20600,0.0
20609,0.26975
20625,0.22591724137931035
20626,0.0
20638,0.3387694252873564
20741,0.0
20774,0.0
20785,0.3034543554006969
20836,0.2680666666666667
20864,0.19092000000000003
20878,0.0
20884,0.43588000000000005
20897,0.503225
20898,0.20287489361702127
20899,0.0
20950,0.4341
21031,0.012833333333333252
21046,0.2542994318181818
21049,0.2909230769230769
21064,0.18315348837209305
21111,0.12290943396226416
21116,0.40790270270270274
21148,0.0
21162,0.025166666666666615
21210,0.3086983050847458
21275,0.0
21298,0.13321159420289858
21314,0.0
21344,0.48274342105263157
21375,0.0
21402,0.42142222222222225
21437,0.17341428571428574
21441,0.0
21505,0.14648
21515,0.34983684210526317
21531,0.057664285714285723
21620,0.2929380952380953
21626,0.20343333333333335
21654,0.12125749722229401
21665,0.5014555555555555
21679,0.4388871794871795
21707,0.26160732026143796
21723,0.36068695652173915
21748,0.26063333333333333
21788,0.35268
21874,0.0
21959,0.16279099804305283
22025,0.5065543950786056
22036,0.23753220338983044
22039,0.24927272727272726
22072,0.25494193548387095
22124,0.3613333333333333
22157,0.31480714285714284
22160,0.29403750000000006
22205,0.27505999999999997
22222,0.3407526315789473
22242,0.1542
22251,0.0779
22292,-0.05335499316005471
22296,0.08474193548387099
22340,0.4560618627450981
22393,0.0
22398,-0.035177456572465654
22595,0.005523076923076964
22603,0.4110861621621622
22662,0.30668148148148144
22678,0.2403446153846154
22693,-0.026446666666666674
22696,0.32542727272727273
22716,0.0030857142857143027
22747,0.5308445378151261
22802,0.038799999999999946
22836,0.47573333333333334
22866,0.17446875
22891,0.0
22906,0.0
22911,0.0
22926,0.06350858694895188
22936,0.15719166666666667
22961,0.0
23001,0.46156
23012,0.1876
23046,0.2299474747474748
23058,0.012400000000000078
23070,-0.03780571428571422
23072,0.3940711578947368
23076,0.33236333333333334
23082,0.40964
23089,0.0
23197,0.0
23236,0.0
23369,-0.08441509433962269
23392,0.20431455679045812
23397,0.0
23399,0.17125
23412,0.33514999999999995
23433,0.015228571428571452
23438,0.220375
23445,0.0
23510,0.39976595744680854
23514,0.1456615867579909
23516,0.29960526546731026
23524,0.1989832167832168
23533,0.012920000000000043
23557,0.19839259259259256
23576,0.0
23675,0.0
23696,0.0674357142857143
23719,0.3107714285714286
23733,0.4332
23778,0.34589090909090914
23783,0.0
23811,0.10877142857142855
23842,0.30069767441860473
23948,0.06488430166324902
23955,0.1667529411764706
24003,0.002599999999999991
24027,-0.042613888888888896
24040,0.43175555555555556
24054,0.2684
24077,-0.0416090909090909
24079,0.4819666666666667
24095,0.4762777777777778
24100,0.25313048275862066
24134,0.4407586206896551
24229,0.0
24240,0.1782965517241379
24308,0.14184073226544625
24336,0.24764761904761906
24354,0.19748923076923075
24363,0.26228571428571423
24375,0.503048
24402,0.32468421052631574
24444,0.13322162162162163
24445,0.0
24449,0.0
24465,0.2916133333333334
24481,0.4617098797250859
24564,0.32682948853615523
24674,0.4342315789473684
24687,0.014175510204081698
24711,0.3242864864864865
24755,-0.11355500000000002
24763,0.0
24778,0.011556521739130465
24779,0.21138947368421057
24859,0.3588514285714286
24884,0.0
24890,0.43138556149732615
24908,0.02160833333333334
24936,0.013950000000000018
25037,0.4712677018633541
25042,0.21162
25071,0.26767777777777774
25081,0.35433880952380953
25112,0.3675736842105263
25122,0.3146472727272728
25131,0.30544166666666667
25157,0.012242105263157832
25197,0.08074901960784314
25235,0.2699866666666666
25304,0.47527142857142857
25353,0.4398
25359,0.13388067226890757
25366,0.0
25380,0.0
25390,0.06639287671232874
25397,0.1681707236842105
25405,0.07461632653061223
25424,0.0
25436,-0.008122807017543865
25464,0.18697142857142857
25488,-0.3294
25493,0.060369230769230786
25514,-0.3439294117647059
25527,0.09487368421052633
25538,0.0
25549,0.09564923076923076
25556,0.011944827586206852
25604,0.0
25610,0.35062089552238807
25654,-0.17361538461538462
25695,0.0
25718,0.18043018867924532
25724,0.0
25744,0.4480130434782609
25765,0.1997833333333333
25812,0.3081755102040816
25815,0.35254888888888886
25816,0.0
25817,0.35164210526315787
25854,0.234751724137931
25855,-0.7710851063829787
25860,0.2710470588235294
25873,0.33699220779220773
25877,0.36424
25896,0.0
25913,0.33360943396226417
25925,0.0
25938,0.41635291005291
25952,0.45378064516129035
25977,0.01167692307692303
25984,0.0
26017,0.0049826086956521465
26063,0.013592307692307681
26081,0.0
26086,0.4704967741935484
26089,0.22280322580645162
26097,0.39415
26116,0.28810909090909087
26120,0.10167142857142858
26163,-0.23434999999999995
26296,0.07168108108108107
26313,0.16590793650793653
26357,0.0
26374,0.04845142857142859
26394,0.2814461538461538
26397,0.0
26444,0.0
26476,0.009460606060606058
26556,0.20779799999999998
26596,0.10940000000000003
26606,0.3300742857142857
26640,0.13540952380952387
26647,0.0
26677,0.50595
26678,0.40861363636363635
26684,0.0
26711,-0.014840000000000075
26740,-0.050521428571428564
26758,0.38066774193548386
26872,-0.0131
26908,0.3785541666666667
26947,0.0
26958,-0.018173333333333375
26993,0.0
27006,0.13750333333333337
27013,0.36624475524475525
27019,0.01148333333333329
27056,0.166147311827957
27090,-0.007865275966970897
27095,0.24947999999999998
27118,0.09923076923076923
27172,0.5198533333333334
27197,0.18019144385026742
27204,0.2328904242424242
27301,0.3079391304347826
27343,0.012299999999999978
27383,-0.0486307692307692
27393,0.441468085106383
27428,0.35325964912280705
27439,-0.017674999999999996
27446,0.47755762859633827
27455,0.05483076923076924
27508,0.3361833333333333
27534,0.0
27538,-0.27886975369458133
27547,0.33703773584905666
27577,0.009274626865671598
27638,0.4758335877862595
27641,0.0
27693,0.1354247771836007
27697,0.29407826086956523
27754,0.0
27767,0.3773
27775,0.1365215555555555
27790,0.20367310344827583
27797,0.25525714285714285
27823,0.0
27857,0.21979999999999988
27871,0.1766486486486486
27893,0.10851139253382158
28062,0.2039038461538462
28066,0.25389454545454543
28075,0.13399130434782608
28164,0.3980866666666666
28175,0.45814107142857147
28177,0.011410169491525513
28193,0.08169339622641508
28194,0.17839705882352944
28221,0.0
28242,0.06778449197860964
28246,0.16599999999999998
28309,0.07780999999999999
28375,0.0
28427,0.3932654545454545
28433,0.0
28437,0.13915882352941172
28482,0.0
28506,0.47409655172413795
28564,-0.19521153846153844
28575,0.0
28598,0.22315555555555555
28615,0.0
28621,0.13815066666666667
28627,0.26695588235294115
28686,0.0
28742,0.023299999999999987
28746,0.33825806451612905
28760,0.0
28776,0.3814222222222222
28796,0.0
28800,-0.0626980281690141
28888,0.2137784658691062
28891,0.0
28916,0.230408
28930,0.1854666666666666
28931,0.3200666666666666
28937,0.335832
28998,0.0
29022,0.2185701923076923
29106,0.4194095609756097
29215,0.16525945945945952
29291,0.0
29301,0.4151010697475396
29306,0.1659440909090909
29351,-0.20489374999999999
29367,0.09151428571428571
29381,0.012408333333333244
29382,0.4639166666666667
29404,0.3728714285714285
29405,0.30087826086956526
29550,0.0
29581,0.0
29607,0.0
29616,0.0
29662,0.3905
29726,0.12919554216867468
29773,0.43059400000000003
29785,0.21633333333333332
29790,0.2485609756097561
29792,0.25275000000000003
29861,-0.551749152542373
29868,0.3309035714285714
29893,0.011985714285714266
29959,0.03753513513513512
29994,0.38745084745762715
30004,-0.3586
30014,0.01604903846153849
30037,0.2339822222222222
30089,0.43792409428197293
30174,0.24805714285714286
30243,0.4063192307692308
30302,0.2150363636363637
30345,0.149985
30349,0.415188
30374,0.2977875
30379,0.3182044444444445
30391,0.3356952380952381
30413,0.07861408450704227
30436,0.0
30450,0.47720000000000007
30458,0.3201813953488372
30671,0.012800000000000034
30681,0.16054693877551024
30715,0.07123214285714285
30721,0.1626736842105263
30739,0.4655368421052632
30781,0.005316279069767449
30864,-0.09979236670502489
30874,0.13778857142857143
30921,0.06924272727272723
31116,0.23465
31131,0.26128666666666667
31207,0.4970218181818182
31220,0.011950000000000016
31243,0.16524
31272,0.0
31306,0.2244581818181818
31313,0.013340000000000019
31321,0.24364347826086957
31338,0.3161148148148148
31347,0.11436298305084747
31430,0.0
31433,0.0
31441,0.23210370370370367
31443,0.0
31444,0.30322820864790667
31452,0.24493181818181817
31473,0.3372108387096774
31479,0.0
31501,0.0
31511,0.20558947368421054
31536,-0.1317866344605475
31544,0.0
31572,0.09323333333333339
31654,0.0
31659,0.5069959183673469
31707,0.2194625
31736,0.45395686274509806
31754,0.4791605263157895
31799,0.4593142857142857
31807,0.004666666666666652
31827,0.0
31830,0.0
31840,0.4036285714285714
31915,0.22804999999999997
31941,0.29163999999999995
32023,-0.07180562571756599
32073,0.4584140350877193
32127,0.43357
32135,0.1503
32157,0.5214000000000001
32185,-0.09966666666666667
32187,0.0
32200,0.28349473684210524
32227,0.11789230769230771
32233,0.3395795900178253
32239,0.0
32274,0.31927142857142854
32276,0.3314231301068511
32302,0.42083076923076923
32304,0.27935789473684214
32331,0.29295
32340,0.0
32365,0.271625
32403,0.0
32489,0.34025714285714287
32545,-0.29322499999999996
32558,0.0
32559,0.08756842105263163
32581,0.3542129870129871
32623,0.0
32658,0.4043803921568627
32665,0.0
32684,0.4550771929824562
32712,0.22392499999999999
32755,0.319451724137931
32757,0.31045555555555554
32771,-0.3398083333333334
32799,0.22490967741935486
32954,0.4974422193877551
32957,0.0020799999999999985
32998,0.011741935483871035
33027,0.0
33034,0.0
33039,0.31752277992278
33056,0.3583555555555555
33064,0.0
33071,0.14121052631578945
33081,0.45681461538461543
33084,0.012437735849056608
33147,0.17285810810810812
33211,0.0
33226,0.4140421052631579
33233,0.43562818181818186
33236,0.17004000000000002
33253,0.31098502894954505
33280,0.3339885714285714
33398,-0.13401153846153843
33446,0.3559928571428571
33478,0.007632258064516131
33566,0.0
33583,0.01220465116279068
33597,0.18494545454545464
33617,0.16912444444444444
33662,0.2840780303030303
33696,0.0
33699,0.32699999999999996
33761,0.009781395348837263
33763,0.2960571428571428
33773,0.3044175213675213
33779,0.3156377104377104
33812,0.24706666666666666
33827,0.4470666666666667
33844,0.31841428571428565
33856,0.19141093189964156
33907,0.22213750000000004
33909,0.1003515789473684
33923,0.0
33941,0.47955
34001,0.300675
34003,0.0
34008,0.29271594643944004
34018,0.2086333333333334
34075,0.30162500000000003
34090,0.45629999999999993
34116,0.30260714285714285
34146,0.126696
34259,0.41833793103448275
34293,0.1514333333333333
34313,0.35552275132275135
34324,0.0
34349,0.21977894736842107
34383,-0.12288000000000004
34397,0.1765814814814815
34401,0.2041666666666667
34500,0.3673636363636364
34517,0.24764369747899162
34529,0.27074017857142857
34536,0.04838999999999999
34548,0.09899999999999998
34600,0.0
34689,-0.04366486486486487
34697,0.29183759259259257
34709,0.0
34738,0.47395824175824175
34754,0.14112941176470586
34807,0.35988837209302327
34864,0.15267894736842103
34870,0.2861432868672047
34873,0.0
34876,0.10355827493261457
34915,-0.06468888888888885
34919,0.3795591397849462
34926,0.1140139534883721
34975,0.126941935483871
35061,0.31901
35074,0.2576705882352941
35091,0.204447619047619
35108,0.0
35198,0.0
35232,0.21509999999999996
35247,0.13537090909090915
35291,0.17535714285714285
35324,0.30258618925831204
35326,0.4709428571428571
35385,0.16402500000000003
35386,0.4284271186440678
35477,0.28188
35555,0.006580769230769223
35632,0.0
35700,0.0
35740,0.0
35750,0.1121110639552019
35785,0.2172181818181818
35797,0.13125000000000003
35833,0.45436
35921,0.43977647058823527
35952,0.11832999999999999
35956,0.3227659090909091
35970,0.2797769230769231
35982,0.11699465240641713
36010,0.0
36015,0.10981818181818181
36028,0.4489533333333333
36046,0.010210000000000052
36092,-0.16920479452054793
36093,-0.0353
36127,-0.022859090909090884
36167,0.21873846153846152
36223,0.0
36252,0.24563773584905663
36309,0.34506470588235294
36330,0.0
36424,0.46577
36430,0.0
36456,0.0
36632,0.1619446808510638
36706,0.45256153846153846
36708,0.0
36730,0.4363111111111111
36744,0.0
36807,0.008905882352941208
36900,0.43948111888111885
36919,0.3624255319148936
37032,0.26770877192982456
37043,0.0
37062,-0.181
37068,-0.7162135135135135
37114,0.08450857142857143
37117,0.19984709677419354
37138,0.2925645512820513
37207,0.0
37216,0.281120820668693
37220,0.194
37290,0.3529333333333333
37315,0.39815
37321,0.2886492262343405
37337,0.0
37365,0.4225087719298245
37366,0.44077500000000003
37432,-0.24459999999999998
37517,0.4343459459459459
37532,0.2483391304347826
37588,0.22263388888888885
37657,0.07200000000000001
