CUSTOMER_NUMBER,ANOMALY_PRED,ANOMALY_SCORE,EXPLANATION,TOP_SHAP_CONTRIBUTORS,TOP_INTERACTIONS,COUNTERFACTUAL,TRANS_LV1,TRANS_LV2,TRANS_DATE,DAY_OF_WEEK,TRANS_HOUR,TRANS_NO,TRANS_AMOUNT,CLIENT_SEX,CLIENT_CREATE_DATE,DATE_OF_BIRTH,STAFF,IB_REGISTER_DATE,EB_REGISTER_CHANNEL,SMS,VERIFY_METHOD,SUM_AMOUNT_24H,COUNT_24H,SUM_AMOUNT_7D,COUNT_7D,HIST_AVG_CA_BALANCE,HIST_AVG_TRANS_AMOUNT,HIST_TRANS_COUNT,BENFORD_DEV,ACTIVITY_SEQ_RARITY
1134,1,0.6610921131547349,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -1.104), and high historical average transaction size (757,183.54), and unusual activity in feature 'STAFF' (value: 0.0).","ACTIVITY_SEQ_RARITY (+0.1968), HIST_AVG_TRANS_AMOUNT (+0.0745), STAFF (+0.0599)",,ACTIVITY_SEQ_RARITY: -1.10 → -1.19 (-0.08),Transfer,Within_bank,2019-10-06,Sun,18,1,2000000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,6100000.0,5,10960000.0,18,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.6657208573832119,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -1.104), and high average savings balance (249,832.79), and amount is 0.7x higher than customer's average transaction size.","ACTIVITY_SEQ_RARITY (+0.2001), HIST_AVG_CA_BALANCE (+0.0880), TRANS_AMOUNT_Z_SCORE (+0.0477)",,ACTIVITY_SEQ_RARITY: -1.10 → -1.19 (-0.09),Transfer,Within_bank,2019-10-06,Sun,19,1,500000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,5500000.0,5,11460000.0,19,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.6804835990103928,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -1.104), and high transaction amount of 4,050,000.00, and unusual activity in feature 'SMS' (value: 1.0).","ACTIVITY_SEQ_RARITY (+0.1926), TRANS_AMOUNT (+0.0871), SMS (+0.0710)",,ACTIVITY_SEQ_RARITY: -1.10 → -1.21 (-0.10),Transfer,Within_bank,2019-10-07,Mon,7,2,4050000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,8350000.0,5,15510000.0,20,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.6712897135233724,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -1.104), and unusual activity in feature 'CLIENT_SEX' (value: 0.0), and high 24-hour transaction count (1 transfers).","ACTIVITY_SEQ_RARITY (+0.2145), CLIENT_SEX (+0.0685), COUNT_24H (+0.0584)",,ACTIVITY_SEQ_RARITY: -1.10 → -1.20 (-0.10),Transfer,Within_bank,2019-10-12,Sat,11,1,549000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,549000.0,1,12099000.0,9,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.6569171796952056,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -1.104), and high historical average transaction size (757,183.54), and unusual activity in feature 'HIST_TRANS_COUNT' (value: 158.0).","ACTIVITY_SEQ_RARITY (+0.1480), HIST_AVG_TRANS_AMOUNT (+0.0904), HIST_TRANS_COUNT (+0.0887)",,ACTIVITY_SEQ_RARITY: -1.10 → -1.20 (-0.09),Transfer,Outside_bank,2019-10-12,Sat,19,1,1000000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,1549000.0,2,11099000.0,8,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.6452832066528587,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -1.104), and significant transaction amount digit deviation from Benford's Law (score: 0.1992), and unusual activity in feature 'STAFF' (value: 0.0).","ACTIVITY_SEQ_RARITY (+0.1827), BENFORD_DEV (+0.0712), STAFF (+0.0615)",,ACTIVITY_SEQ_RARITY: -1.10 → -1.19 (-0.08),Transfer,Outside_bank,2019-10-12,Sat,22,1,500000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,2049000.0,3,11599000.0,9,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.63944993536681,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -1.104), and sudden transaction frequency spike (24h count is 25.0% of 7d count), and high average savings balance (249,832.79).","ACTIVITY_SEQ_RARITY (+0.2076), VELOCITY_RATIO_COUNT_24H_VS_7D (+0.0616), HIST_AVG_CA_BALANCE (+0.0403)",,ACTIVITY_SEQ_RARITY: -1.10 → -1.18 (-0.08),Transfer,Within_bank,2019-10-14,Mon,16,1,2000000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,2000000.0,1,4049000.0,4,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.6296479297415614,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -1.104), and high 7-day transaction volume sum (4,549,000.00), and unusual activity in feature 'CLIENT_SEX' (value: 0.0).","ACTIVITY_SEQ_RARITY (+0.1668), SUM_AMOUNT_7D (+0.0773), CLIENT_SEX (+0.0557)",,ACTIVITY_SEQ_RARITY: -1.10 → -1.18 (-0.07),Transfer,Within_bank,2019-10-18,Fri,12,2,500000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,500000.0,1,4549000.0,5,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.631316369237134,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -1.104), and significant transaction amount digit deviation from Benford's Law (score: 0.1992), and unusual activity in feature 'CLIENT_SEX' (value: 0.0).","ACTIVITY_SEQ_RARITY (+0.1469), BENFORD_DEV (+0.0882), CLIENT_SEX (+0.0664)",,ACTIVITY_SEQ_RARITY: -1.10 → -1.18 (-0.07),Transfer,Within_bank,2019-10-18,Fri,13,1,300000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,800000.0,2,4849000.0,6,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.6395299283983304,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -1.104), and significant transaction amount digit deviation from Benford's Law (score: 0.1992), and unusual activity in feature 'HIST_TRANS_COUNT' (value: 158.0).","ACTIVITY_SEQ_RARITY (+0.1733), BENFORD_DEV (+0.0720), HIST_TRANS_COUNT (+0.0643)",,ACTIVITY_SEQ_RARITY: -1.10 → -1.18 (-0.08),Transfer,Within_bank,2019-10-18,Fri,15,1,300000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,1100000.0,3,5149000.0,7,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.6428358840659756,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -1.104), and significant transaction amount digit deviation from Benford's Law (score: 0.1992), and sudden transaction volume spike (24h sum is 33.1% of 7d sum).","ACTIVITY_SEQ_RARITY (+0.1877), BENFORD_DEV (+0.0774), VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.0478)",,ACTIVITY_SEQ_RARITY: -1.10 → -1.18 (-0.08),Transfer,Within_bank,2019-10-18,Fri,16,1,300000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,2000000.0,5,6049000.0,9,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.6435337514695214,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -1.104), and high historical average transaction size (757,183.54), and unusual activity in feature 'TRANS_LV1' (value: 2.0).","ACTIVITY_SEQ_RARITY (+0.1855), HIST_AVG_TRANS_AMOUNT (+0.0795), TRANS_LV1 (+0.0486)",,ACTIVITY_SEQ_RARITY: -1.10 → -1.19 (-0.08),Transfer,Outside_bank,2019-10-18,Fri,16,1,600000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,2000000.0,5,6049000.0,9,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.6534548666755678,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -1.104), and significant transaction amount digit deviation from Benford's Law (score: 0.1992), and unusual activity in feature 'TRANS_LV1' (value: 2.0).","ACTIVITY_SEQ_RARITY (+0.1666), BENFORD_DEV (+0.0903), TRANS_LV1 (+0.0667)",,ACTIVITY_SEQ_RARITY: -1.10 → -1.19 (-0.09),Transfer,Outside_bank,2019-10-18,Fri,17,2,500000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,2800000.0,7,6849000.0,11,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.6692814690713882,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -1.104), and significant transaction amount digit deviation from Benford's Law (score: 0.1992), and unusual activity in feature 'CLIENT_SEX' (value: 0.0).","ACTIVITY_SEQ_RARITY (+0.2104), BENFORD_DEV (+0.0715), CLIENT_SEX (+0.0575)",,ACTIVITY_SEQ_RARITY: -1.10 → -1.20 (-0.10),Transfer,Within_bank,2019-10-18,Fri,17,1,300000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,2800000.0,7,6849000.0,11,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.6938157667106862,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -1.104), and specific transaction type category (code: 12), and unusual activity in feature 'TRANS_LV1' (value: 2.0).","ACTIVITY_SEQ_RARITY (+0.1913), TRANS_LV2 (+0.0865), TRANS_LV1 (+0.0861)",,ACTIVITY_SEQ_RARITY: -1.10 → -1.23 (-0.13),Transfer,Within_bank,2019-10-18,Fri,18,1,500000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,3300000.0,8,7349000.0,12,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.6930792942006273,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -1.104), and high average savings balance (249,832.79), and unusual activity in feature 'EB_REGISTER_CHANNEL' (value: 1.0).","ACTIVITY_SEQ_RARITY (+0.1730), HIST_AVG_CA_BALANCE (+0.1013), EB_REGISTER_CHANNEL (+0.0888)",,ACTIVITY_SEQ_RARITY: -1.10 → -1.23 (-0.13),Transfer,Within_bank,2019-10-18,Fri,19,1,300000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,3600000.0,9,7649000.0,13,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.686334726096008,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -1.104), and unusual activity in feature 'CLIENT_SEX' (value: 0.0), and unusual activity in feature 'SMS' (value: 1.0).","ACTIVITY_SEQ_RARITY (+0.1935), CLIENT_SEX (+0.0972), SMS (+0.0657)",,ACTIVITY_SEQ_RARITY: -1.10 → -1.22 (-0.12),Transfer,Outside_bank,2019-10-18,Fri,21,1,1000000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,4600000.0,10,8649000.0,14,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.6948601782293782,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -1.104), and high 24-hour transaction volume sum (5,400,000.00), and unusual activity in feature 'EB_REGISTER_CHANNEL' (value: 1.0).","ACTIVITY_SEQ_RARITY (+0.1710), SUM_AMOUNT_24H (+0.1033), EB_REGISTER_CHANNEL (+0.0907)",,ACTIVITY_SEQ_RARITY: -1.10 → -1.23 (-0.13),Transfer,Within_bank,2019-10-19,Sat,0,2,800000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,5400000.0,11,9449000.0,15,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.7050564516266015,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -1.104), and high historical average transaction size (757,183.54), and new customer tenure (24 days since signup).","ACTIVITY_SEQ_RARITY (+0.2084), HIST_AVG_TRANS_AMOUNT (+0.1031), TENURE_DAYS (+0.0637)",,ACTIVITY_SEQ_RARITY: -1.10 → -1.26 (-0.15),Transfer,Within_bank,2019-10-19,Sat,1,3,1000000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,6400000.0,12,10449000.0,16,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.7311687444324472,"Flagged due to: significant transaction amount digit deviation from Benford's Law (score: 0.1992), and high historical average transaction size (757,183.54), and high transaction amount of 500,000.00.","BENFORD_DEV (+0.1627), HIST_AVG_TRANS_AMOUNT (+0.1436), TRANS_AMOUNT (+0.0950)",,,Transfer,Within_bank,2019-10-19,Sat,3,1,500000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,6900000.0,13,10949000.0,17,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.7553856794882813,"Flagged due to: unusual activity in feature 'HIST_TRANS_COUNT' (value: 158.0), and unusual customer age profile (21 years old), and unusual activity in feature 'CLIENT_SEX' (value: 0.0).","HIST_TRANS_COUNT (+0.1757), CUSTOMER_AGE (+0.1451), CLIENT_SEX (+0.1048)",,,Transfer,Within_bank,2019-10-19,Sat,6,1,300000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,7200000.0,14,11249000.0,18,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.7753897901353155,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -1.104), and unusual transaction sequence position (transaction number: 1), and unusual activity in feature 'SMS' (value: 1.0).","ACTIVITY_SEQ_RARITY (+0.2088), TRANS_NO (+0.1219), SMS (+0.1148)",,,Transfer,Within_bank,2019-10-19,Sat,7,1,1000000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,8200000.0,15,12249000.0,19,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.804193255048479,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -1.104), and significant transaction amount digit deviation from Benford's Law (score: 0.1992), and unusual activity in feature 'VERIFY_METHOD' (value: 0.0).","ACTIVITY_SEQ_RARITY (+0.2341), BENFORD_DEV (+0.1335), VERIFY_METHOD (+0.1067)",,,Transfer,Within_bank,2019-10-19,Sat,8,1,900000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,9100000.0,16,13149000.0,20,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.8033432221378959,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -1.104), and sudden transaction volume spike (24h sum is 71.4% of 7d sum), and unusual activity in feature 'CLIENT_SEX' (value: 0.0).","ACTIVITY_SEQ_RARITY (+0.2372), VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.1387), CLIENT_SEX (+0.0976)",,,Transfer,Outside_bank,2019-10-19,Sat,9,1,1000000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,10100000.0,17,14149000.0,21,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.780197615109904,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -1.104), and unusual customer age profile (21 years old), and high average savings balance (249,832.79).","ACTIVITY_SEQ_RARITY (+0.2176), CUSTOMER_AGE (+0.1203), HIST_AVG_CA_BALANCE (+0.1124)",,,Transfer,Within_bank,2019-10-19,Sat,12,1,500000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,10600000.0,18,14100000.0,21,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.7519536904065719,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -1.104), and significant transaction amount digit deviation from Benford's Law (score: 0.1992), and high average savings balance (249,832.79).","ACTIVITY_SEQ_RARITY (+0.1957), BENFORD_DEV (+0.1539), HIST_AVG_CA_BALANCE (+0.0725)",,,Transfer,Within_bank,2019-10-19,Sat,14,1,1000000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,10800000.0,17,15100000.0,22,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.7406101521093399,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -1.104), and unusual activity in feature 'HIST_TRANS_COUNT' (value: 158.0), and high 7-day transaction volume sum (16,600,000.00).","ACTIVITY_SEQ_RARITY (+0.1790), HIST_TRANS_COUNT (+0.1286), SUM_AMOUNT_7D (+0.1032)",,,Transfer,Within_bank,2019-10-19,Sat,15,2,1500000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,12300000.0,18,16600000.0,23,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.7185873833464578,"Flagged due to: unusual activity in feature 'HIST_TRANS_COUNT' (value: 158.0), and specific transaction type category (code: 12), and significant transaction amount digit deviation from Benford's Law (score: 0.1992).","HIST_TRANS_COUNT (+0.1953), TRANS_LV2 (+0.1485), BENFORD_DEV (+0.0448)",,,Transfer,Within_bank,2019-10-20,Sun,17,1,3000000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,3000000.0,1,18100000.0,22,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.6911597740646621,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -1.104), and unusual activity in feature 'HIST_TRANS_COUNT' (value: 158.0), and transaction occurred at off-hour (0:00).","ACTIVITY_SEQ_RARITY (+0.1943), HIST_TRANS_COUNT (+0.0889), TRANS_HOUR (+0.0781)",,ACTIVITY_SEQ_RARITY: -1.10 → -1.19 (-0.09),Transfer,Within_bank,2019-10-21,Mon,0,2,900000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,3900000.0,2,19000000.0,23,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.6286654828000122,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -1.104), and unusual activity in feature 'HIST_TRANS_COUNT' (value: 158.0), and high average savings balance (249,832.79).","ACTIVITY_SEQ_RARITY (+0.1444), HIST_TRANS_COUNT (+0.1039), HIST_AVG_CA_BALANCE (+0.0505)",,"ACTIVITY_SEQ_RARITY: -1.10 → -1.14 (-0.04), HIST_TRANS_COUNT: 158.00 → 21.31 (-136.69)",Transfer,Within_bank,2019-10-21,Mon,1,1,1000000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,4900000.0,3,20000000.0,24,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
1134,1,0.5590744284476785,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -1.104), and high historical average transaction size (757,183.54), and significant transaction amount digit deviation from Benford's Law (score: 0.1992).","ACTIVITY_SEQ_RARITY (+0.1229), HIST_AVG_TRANS_AMOUNT (+0.0682), BENFORD_DEV (+0.0381)",,"ACTIVITY_SEQ_RARITY: -1.10 → -1.12 (-0.01), BENFORD_DEV: 0.20 → 0.14 (-0.06)",Transfer,Within_bank,2019-10-21,Mon,3,1,500000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,5400000.0,4,20500000.0,25,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1040446270751032
