CUSTOMER_NUMBER,ANOMALY_PRED,ANOMALY_SCORE,EXPLANATION,TOP_SHAP_CONTRIBUTORS,TOP_INTERACTIONS,COUNTERFACTUAL,TRANS_LV1,TRANS_LV2,TRANS_DATE,DAY_OF_WEEK,TRANS_HOUR,TRANS_NO,TRANS_AMOUNT,CLIENT_SEX,CLIENT_CREATE_DATE,DATE_OF_BIRTH,STAFF,IB_REGISTER_DATE,EB_REGISTER_CHANNEL,SMS,VERIFY_METHOD,SUM_AMOUNT_24H,COUNT_24H,SUM_AMOUNT_7D,COUNT_7D,HIST_AVG_CA_BALANCE,HIST_AVG_TRANS_AMOUNT,HIST_TRANS_COUNT,BENFORD_DEV,ACTIVITY_SEQ_RARITY
88,1,0.9549265,"Flagged due to: high 24-hour transaction volume sum (107,223,580.00), and high 24-hour transaction count (14 transfers), and amount is 8.6x higher than customer's average transaction size.","SUM_AMOUNT_24H (+1.8232), COUNT_24H (+1.4875), TRANS_AMOUNT_Z_SCORE (+0.5795)","HIST_AVG_TRANS_AMOUNT × SUM_AMOUNT_24H (+0.6229), COUNT_24H × VELOCITY_RATIO_COUNT_24H_VS_7D (+0.5767), TRANS_NO × SUM_AMOUNT_24H (-0.3766)","SUM_AMOUNT_24H: 107,223,580.00 → 37,899,996.47 (-69,323,583.53), COUNT_24H: 14.00 → 6.00 (-8.00)",Transfer,Outside_bank,2019-11-01,Fri,7,1,37439000.0,F,2019-07-15,1997-07-05,0,2019-09-03,BRANCH,1,SMART_OTP,107223580.0,14,136814840.0,26,8844481.102,4369996.853994491,363,0.03889746598194542,-1.4605406202256965
88,1,0.9691658,"Flagged due to: high 24-hour transaction volume sum (137,223,580.00), and high 24-hour transaction count (15 transfers), and amount is 6.9x higher than customer's average transaction size.","SUM_AMOUNT_24H (+1.8097), COUNT_24H (+1.5155), TRANS_AMOUNT_Z_SCORE (+0.5551)","HIST_AVG_TRANS_AMOUNT × SUM_AMOUNT_24H (+0.6172), COUNT_24H × VELOCITY_RATIO_COUNT_24H_VS_7D (+0.5767), TRANS_NO × SUM_AMOUNT_24H (-0.3766)","SUM_AMOUNT_24H: 137,223,580.00 → 37,899,885.27 (-99,323,694.73), COUNT_24H: 15.00 → 6.00 (-9.00)",Transfer,Outside_bank,2019-11-01,Fri,8,1,30000000.0,F,2019-07-15,1997-07-05,0,2019-09-03,BRANCH,1,SMART_OTP,137223580.0,15,166814840.0,27,8844481.102,4369996.853994491,363,0.03889746598194542,-1.4605406202256965
88,1,1.0,"Flagged due to: high 24-hour transaction volume sum (148,743,580.00), and unusual transaction sequence position (transaction number: 7), and high 24-hour transaction count (16 transfers).","SUM_AMOUNT_24H (+2.4697), TRANS_NO (+1.8269), COUNT_24H (+1.4328)","COUNT_24H × VELOCITY_RATIO_COUNT_24H_VS_7D (+0.6252), HIST_AVG_TRANS_AMOUNT × SUM_AMOUNT_24H (+0.4943), TRANS_NO × HIST_AVG_TRANS_AMOUNT (-0.4098)","SUM_AMOUNT_24H: 148,743,580.00 → 19,999,987.60 (-128,743,592.40)",Transfer,Within_bank,2019-11-01,Fri,9,7,11520000.0,F,2019-07-15,1997-07-05,0,2019-09-03,BRANCH,1,SMART_OTP,148743580.0,16,178334840.0,28,8844481.102,4369996.853994491,363,0.03889746598194542,-1.4605406202256965
88,1,0.7400273,"Flagged due to: high 24-hour transaction volume sum (141,385,680.00), and high 24-hour transaction count (16 transfers), and high historical average transaction size (4,369,996.85).","SUM_AMOUNT_24H (+2.2582), COUNT_24H (+1.5256), HIST_AVG_TRANS_AMOUNT (+0.5410)","HIST_AVG_TRANS_AMOUNT × SUM_AMOUNT_24H (+0.8521), COUNT_24H × VELOCITY_RATIO_COUNT_24H_VS_7D (+0.6492), COUNT_24H × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.3362)","SUM_AMOUNT_24H: 141,385,680.00 → 139,466,560.77 (-1,919,119.23), COUNT_24H: 16.00 → 12.00 (-4.00)",Transfer,Outside_bank,2019-11-01,Fri,10,1,443850.0,F,2019-07-15,1997-07-05,0,2019-09-03,BRANCH,1,SMART_OTP,141385680.0,16,188188690.0,30,8844481.102,4369996.853994491,363,0.03889746598194542,-1.4605406202256965
88,1,1.0,"Flagged due to: high 24-hour transaction volume sum (141,385,680.00), and unusual transaction sequence position (transaction number: 5), and high 24-hour transaction count (16 transfers).","SUM_AMOUNT_24H (+2.5228), TRANS_NO (+1.5182), COUNT_24H (+1.5088)","COUNT_24H × VELOCITY_RATIO_COUNT_24H_VS_7D (+0.6252), HIST_AVG_TRANS_AMOUNT × SUM_AMOUNT_24H (+0.4934), TRANS_NO × HIST_AVG_TRANS_AMOUNT (-0.4098)","SUM_AMOUNT_24H: 141,385,680.00 → 35,169,920.57 (-106,215,759.43)",Transfer,Within_bank,2019-11-01,Fri,10,5,9410000.0,F,2019-07-15,1997-07-05,0,2019-09-03,BRANCH,1,SMART_OTP,141385680.0,16,188188690.0,30,8844481.102,4369996.853994491,363,0.03889746598194542,-1.4605406202256965
88,1,0.7582303,"Flagged due to: high 24-hour transaction volume sum (140,750,430.00), and high 24-hour transaction count (16 transfers), and high historical average transaction size (4,369,996.85).","SUM_AMOUNT_24H (+2.2578), COUNT_24H (+1.5243), HIST_AVG_TRANS_AMOUNT (+0.5121)","HIST_AVG_TRANS_AMOUNT × SUM_AMOUNT_24H (+0.8521), COUNT_24H × VELOCITY_RATIO_COUNT_24H_VS_7D (+0.6492), COUNT_24H × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.3362)","SUM_AMOUNT_24H: 140,750,430.00 → 139,466,519.39 (-1,283,910.61), COUNT_24H: 16.00 → 12.00 (-4.00)",Transfer,Within_bank,2019-11-01,Fri,11,1,460000.0,F,2019-07-15,1997-07-05,0,2019-09-03,BRANCH,1,SMART_OTP,140750430.0,16,188648690.0,31,8844481.102,4369996.853994491,363,0.03889746598194542,-1.4605406202256965
88,1,0.712256,"Flagged due to: high 24-hour transaction volume sum (140,740,430.00), and high 24-hour transaction count (16 transfers), and high historical average transaction size (4,369,996.85).","SUM_AMOUNT_24H (+2.2361), COUNT_24H (+1.5257), HIST_AVG_TRANS_AMOUNT (+0.5150)","HIST_AVG_TRANS_AMOUNT × SUM_AMOUNT_24H (+0.8517), COUNT_24H × VELOCITY_RATIO_COUNT_24H_VS_7D (+0.6492), COUNT_24H × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.3362)","SUM_AMOUNT_24H: 140,740,430.00 → 139,466,542.93 (-1,273,887.07), COUNT_24H: 16.00 → 12.00 (-4.00)",Transfer,Outside_bank,2019-11-01,Fri,12,1,1600000.0,F,2019-07-15,1997-07-05,0,2019-09-03,BRANCH,1,SMART_OTP,140740430.0,16,190248690.0,32,8844481.102,4369996.853994491,363,0.03889746598194542,-1.4605406202256965
88,1,0.7474624,"Flagged due to: high 24-hour transaction volume sum (59,895,525.00), and unusual transaction sequence position (transaction number: 4), and high 24-hour transaction count (8 transfers).","SUM_AMOUNT_24H (+1.9037), TRANS_NO (+1.4366), COUNT_24H (+0.7221)","TRANS_NO × SUM_AMOUNT_24H (+0.6751), TRANS_NO × TRANS_AMOUNT_Z_SCORE (+0.2627), HIST_AVG_TRANS_AMOUNT × SUM_AMOUNT_24H (+0.1614)","SUM_AMOUNT_24H: 59,895,525.00 → 49,499,992.20 (-10,395,532.80), TRANS_NO: 4.00 → 3.00 (-1.00), COUNT_24H: 8.00 → 5.00 (-3.00)",Transfer,Within_bank,2019-11-05,Tue,9,4,16780000.0,F,2019-07-15,1997-07-05,0,2019-09-03,BRANCH,1,SMART_OTP,59895525.0,8,289456455.0,42,8844481.102,4369996.853994491,363,0.03889746598194542,-1.4605406202256965
88,1,1.0,"Flagged due to: high 24-hour transaction volume sum (73,862,000.00), and unusual transaction sequence position (transaction number: 5), and amount is 8.6x higher than customer's average transaction size.","SUM_AMOUNT_24H (+2.1566), TRANS_NO (+1.3695), TRANS_AMOUNT_Z_SCORE (+0.7156)","TRANS_NO × SUM_AMOUNT_24H (+0.5369), HIST_AVG_TRANS_AMOUNT × SUM_AMOUNT_24H (+0.3757), TRANS_NO × HIST_AVG_TRANS_AMOUNT (-0.2093)","SUM_AMOUNT_24H: 73,862,000.00 → 37,899,977.15 (-35,962,022.85)",Transfer,Outside_bank,2019-11-06,Wed,9,5,37510000.0,F,2019-07-15,1997-07-05,0,2019-09-03,BRANCH,1,SMART_OTP,73862000.0,8,346538455.0,49,8844481.102,4369996.853994491,363,0.03889746598194542,-1.4605406202256965
88,1,1.0,"Flagged due to: unusual transaction sequence position (transaction number: 6), and high 24-hour transaction volume sum (45,100,000.00), and amount is 9.6x higher than customer's average transaction size.","TRANS_NO (+2.3041), SUM_AMOUNT_24H (+1.5966), TRANS_AMOUNT_Z_SCORE (+0.6401)","TRANS_NO × SUM_AMOUNT_24H (+0.5641), TRANS_NO × SUM_AMOUNT_7D (+0.4388), TRANS_NO × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.3387)","TRANS_NO: 6.00 → 3.00 (-3.00), SUM_AMOUNT_24H: 45,100,000.00 → 5,638,963.24 (-39,461,036.76)",Transfer,Outside_bank,2019-11-27,Wed,8,6,42000000.0,F,2019-07-15,1997-07-05,0,2019-09-03,BRANCH,1,SMART_OTP,45100000.0,4,57883900.0,6,8844481.102,4369996.853994491,363,0.03889746598194542,-1.4605406202256965
88,1,1.0,"Flagged due to: high 24-hour transaction volume sum (56,520,000.00), and unusual transaction sequence position (transaction number: 14), and amount is 12.9x higher than customer's average transaction size.","SUM_AMOUNT_24H (+2.0494), TRANS_NO (+2.0410), TRANS_AMOUNT_Z_SCORE (+1.3153)","TRANS_NO × SUM_AMOUNT_24H (+0.5823), SUM_AMOUNT_24H × TRANS_AMOUNT_Z_SCORE (+0.4943), HIST_AVG_TRANS_AMOUNT × SUM_AMOUNT_24H (+0.3008)","SUM_AMOUNT_24H: 56,520,000.00 → 37,899,991.02 (-18,620,008.98), TRANS_NO: 14.00 → 3.00 (-11.00), TRANS_AMOUNT_Z_SCORE: 12.93 → 1.87 (-11.06)",Transfer,Outside_bank,2019-12-09,Mon,11,14,56520000.0,F,2019-07-15,1997-07-05,0,2019-09-03,BRANCH,1,SMART_OTP,56520000.0,1,96520000.0,2,8844481.102,4369996.853994491,363,0.03889746598194542,-1.4605406202256965
88,1,1.0,"Flagged due to: unusual transaction sequence position (transaction number: 8), and high 24-hour transaction volume sum (58,600,000.00), and amount is 11.6x higher than customer's average transaction size.","TRANS_NO (+2.2545), SUM_AMOUNT_24H (+2.1296), TRANS_AMOUNT_Z_SCORE (+0.9815)","TRANS_NO × SUM_AMOUNT_24H (+0.7108), TRANS_NO × SUM_AMOUNT_7D (+0.4314), SUM_AMOUNT_24H × TRANS_AMOUNT_Z_SCORE (+0.3837)","TRANS_NO: 8.00 → 3.00 (-5.00), SUM_AMOUNT_24H: 58,600,000.00 → 14,999,954.59 (-43,600,045.41)",Transfer,Outside_bank,2019-12-25,Wed,10,8,50600000.0,F,2019-07-15,1997-07-05,0,2019-09-03,BRANCH,1,SMART_OTP,58600000.0,3,61280000.0,11,8844481.102,4369996.853994491,363,0.03889746598194542,-1.4605406202256965
331,1,1.0,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -3.095), and unusual activity in feature 'VERIFY_METHOD' (value: 1.0), and significant transaction amount digit deviation from Benford's Law (score: 0.0000).","ACTIVITY_SEQ_RARITY (+5.2116), VERIFY_METHOD (+0.3852), BENFORD_DEV (+0.3499)","SUM_AMOUNT_24H × ACTIVITY_SEQ_RARITY (+0.5892), BENFORD_DEV × VERIFY_METHOD (+0.2224), SUM_AMOUNT_7D × ACTIVITY_SEQ_RARITY (+0.1668)",,Transfer,Outside_bank,2019-03-06,Wed,9,2,12000000.0,M,2019-01-16,1992-01-07,0,2019-01-25,BRANCH,1,SMS,12000000.0,1,12000000.0,1,3490298.725,6480000.0,3,0.0,-3.09494562650896
331,1,1.0,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -3.095), and unusual activity in feature 'VERIFY_METHOD' (value: 1.0), and unusual activity in feature 'HIST_TRANS_COUNT' (value: 3.0).","ACTIVITY_SEQ_RARITY (+5.4078), VERIFY_METHOD (+0.4435), HIST_TRANS_COUNT (+0.2641)","SUM_AMOUNT_24H × ACTIVITY_SEQ_RARITY (+0.6916), HIST_TRANS_COUNT × ACTIVITY_SEQ_RARITY (-0.3334), ACTIVITY_SEQ_RARITY × DAY_OF_WEEK (-0.2001)",,Transfer,Outside_bank,2019-03-13,Wed,12,1,440000.0,M,2019-01-16,1992-01-07,0,2019-01-25,BRANCH,1,SMS,440000.0,1,440000.0,1,3490298.725,6480000.0,3,0.0,-3.09494562650896
331,1,1.0,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -3.095), and unusual activity in feature 'VERIFY_METHOD' (value: 1.0), and significant transaction amount digit deviation from Benford's Law (score: 0.0000).","ACTIVITY_SEQ_RARITY (+5.4793), VERIFY_METHOD (+0.4205), BENFORD_DEV (+0.2666)","SUM_AMOUNT_24H × ACTIVITY_SEQ_RARITY (+0.6475), BENFORD_DEV × VERIFY_METHOD (+0.2385), TRANS_NO × ACTIVITY_SEQ_RARITY (+0.1760)",,Transfer,Within_bank,2019-03-19,Tue,10,1,7000000.0,M,2019-01-16,1992-01-07,0,2019-01-25,BRANCH,1,SMS,7000000.0,1,7440000.0,2,3490298.725,6480000.0,3,0.0,-3.09494562650896
386,1,0.90804917,"Flagged due to: high 24-hour transaction volume sum (380,550,000.00), and amount is 22.6x higher than customer's average transaction size, and high transaction amount of 380,000,000.00.","SUM_AMOUNT_24H (+3.5132), TRANS_AMOUNT_Z_SCORE (+1.2560), TRANS_AMOUNT (+0.3253)","SUM_AMOUNT_24H × TRANS_AMOUNT_Z_SCORE (+0.3644), SUM_AMOUNT_24H × BALANCE_COVERAGE_RATIO (-0.2678), SUM_AMOUNT_24H × ACTIVITY_SEQ_RARITY (+0.2659)","SUM_AMOUNT_24H: 380,550,000.00 → 295,837,399.09 (-84,712,600.91), TRANS_AMOUNT_Z_SCORE: 22.61 → 4.83 (-17.77)",Transfer,Within_bank,2019-10-21,Mon,9,1,380000000.0,F,2019-08-12,1989-04-24,0,2019-08-12,BRANCH,1,SMART_OTP,380550000.0,2,383615000.0,5,114440623.53400001,16809085.8,70,0.0613514461431119,-1.1726365957821143
755,1,1.0,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -2.185), and unusual customer age profile (55 years old), and unusual activity in feature 'HIST_TRANS_COUNT' (value: 2.0).","ACTIVITY_SEQ_RARITY (+3.0453), CUSTOMER_AGE (+1.0729), HIST_TRANS_COUNT (+0.7745)","SUM_AMOUNT_24H × ACTIVITY_SEQ_RARITY (+0.6328), CUSTOMER_AGE × HIST_TRANS_COUNT (+0.5524), ACTIVITY_SEQ_RARITY × VERIFY_METHOD (-0.4940)",CUSTOMER_AGE: 55.00 → 26.00 (-29.00),Transfer,Outside_bank,2019-08-15,Thu,15,1,2500000.0,M,2019-01-29,1964-04-13,0,2019-08-15,BRANCH,0,SMART_OTP,2500000.0,1,2500000.0,1,228209.50416666665,2450000.0,2,0.0,-2.184743696479352
755,1,1.0,"Flagged due to: highly improbable sequential activity pattern (log-probability score: -2.185), and unusual customer age profile (55 years old), and unusual activity in feature 'HIST_TRANS_COUNT' (value: 2.0).","ACTIVITY_SEQ_RARITY (+2.9422), CUSTOMER_AGE (+1.4102), HIST_TRANS_COUNT (+0.7172)","SUM_AMOUNT_24H × ACTIVITY_SEQ_RARITY (+0.6053), ACTIVITY_SEQ_RARITY × VERIFY_METHOD (-0.5071), CUSTOMER_AGE × HIST_TRANS_COUNT (+0.4860)",,Transfer,Outside_bank,2019-11-15,Fri,10,1,2400000.0,M,2019-01-29,1964-04-13,0,2019-08-15,BRANCH,0,SMART_OTP,2400000.0,1,2400000.0,1,228209.50416666665,2450000.0,2,0.0,-2.184743696479352
993,1,1.0,"Flagged due to: amount is 23.0x higher than customer's average transaction size, and high 24-hour transaction volume sum (40,100,000.00), and unusual activity in feature 'TRANS_LV1' (value: 0.0).","TRANS_AMOUNT_Z_SCORE (+2.4524), SUM_AMOUNT_24H (+1.1135), TRANS_LV1 (+1.0731)","TRANS_AMOUNT_Z_SCORE × TRANS_LV1 (+1.1552), TRANS_AMOUNT_Z_SCORE × TRANS_LV2 (+1.1324), SUM_AMOUNT_24H × TRANS_LV2 (-0.3495)",TRANS_AMOUNT_Z_SCORE: 23.04 → 4.83 (-18.20),Payment,Credit_card_repayment,2019-09-10,Tue,14,1,40000000.0,M,2019-03-15,1994-12-03,0,2019-06-10,BRANCH,0,SMART_OTP,40100000.0,2,40100000.0,2,693916.224,1736383.142857143,42,0.347124829462778,-1.3269687637147036
1134,1,0.6564668,"Flagged due to: high 24-hour transaction count (12 transfers), and unusual transaction sequence position (transaction number: 3), and transaction occurred at off-hour (1:00).","COUNT_24H (+1.4115), TRANS_NO (+0.8345), TRANS_HOUR (+0.6472)","COUNT_24H × VELOCITY_RATIO_COUNT_24H_VS_7D (+0.5759), TRANS_NO × SUM_AMOUNT_24H (+0.2749), COUNT_24H × BALANCE_COVERAGE_RATIO (+0.2655)","COUNT_24H: 12.00 → 12.00 (-0.00), TRANS_NO: 3.00 → 3.00 (-0.00)",Transfer,Within_bank,2019-10-19,Sat,1,3,1000000.0,F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,6400000.0,12,10449000.0,16,249832.7925,757183.5443037974,158,0.19922175499751246,-1.1305864779011434
