TRANSACTION_ID,CUSTOMER_NUMBER,ANOMALY_PRED,ANOMALY_SCORE,EXPLANATION,TOP_SHAP_CONTRIBUTORS,TOP_INTERACTIONS,COUNTERFACTUAL,TRANS_LV1,TRANS_LV2,TRANS_DATE,DAY_OF_WEEK,TRANS_HOUR,TRANS_NO,TRANS_AMOUNT,Beneficiary_CUSTOMER_NUMBER,Device_ID_Hash,Device_OS,IP_Address_Proxy,CLIENT_SEX,CLIENT_CREATE_DATE,DATE_OF_BIRTH,STAFF,IB_REGISTER_DATE,EB_REGISTER_CHANNEL,SMS,VERIFY_METHOD,Occupation_Group,SUM_AMOUNT_1H,COUNT_1H,SUM_AMOUNT_3H,COUNT_3H,SUM_AMOUNT_24H,COUNT_24H,SUM_AMOUNT_48H,COUNT_48H,SUM_AMOUNT_7D,COUNT_7D,SUM_AMOUNT_30D,COUNT_30D,HIST_AVG_CA_BALANCE,HIST_AVG_TRANS_AMOUNT,HIST_TRANS_COUNT,DAYS_SINCE_LAST_TRANS,UNIQUE_BENEFICIARIES_24H,HOURS_SINCE_SEC_EVENT,LAST_LOGIN_METHOD,HIST_BIOMETRIC_RATIO,HIST_LOGIN_COUNT,BENFORD_DEV,ACTIVITY_SEQ_RARITY,NEW_DEVICE_FLAG,IP_HOPPING_VELOCITY,PAGERANK_SCORE,IN_DEGREE_CENTRALITY,LIMIT_UTILIZATION_VELOCITY,STRUCTURING_OVERPAYMENT_FLAG,AUTH_DOWNGRADE_RISK
970991,143,1,1.0,"Flagged due to: transaction amount covers 318.2x monthly average balance, and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%).","BALANCE_COVERAGE_RATIO (+2.8248), NEW_DEVICE_FLAG (+1.1154), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.4527)","NEW_DEVICE_FLAG × BALANCE_COVERAGE_RATIO (+0.4471), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.3492), BALANCE_COVERAGE_RATIO × VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.2089)","TRANS_AMOUNT: 33,000,000.00 -> 8,683,736.80 (-24,316,263.20)",Transfer,Outside_bank,2019-09-11,Wed,12,1,33000000.0,789505,a76aa9fbb10444f9,iOS,5.117.xx.xx (HP),F,2019-09-10,1982-12-24,0,2019-09-10,BRANCH,1.0,SMART_OTP,Working,33000000.0,1,33000000.0,1,33000000.0,1,33000000.0,1,33000000.0,1,33000000.0,1,103723.49,5556666.666666667,6,1.5,1,17.0,LOGIN,0.0,3.0,0.0,-1.5102239753915914,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
1412402,227,1,0.7395566701889038,"Flagged due to: transaction amount covers 29.4x monthly average balance, and unusual combination of high transaction amount and long inactivity period (combined score: 59.95), and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00).","BALANCE_COVERAGE_RATIO (+1.5235), DAYS_AMOUNT_COMBINED (+1.2968), NEW_DEVICE_FLAG (+1.0130)","TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2973), NEW_DEVICE_FLAG × BALANCE_COVERAGE_RATIO (+0.2063), TRANS_HOUR × DAYS_AMOUNT_COMBINED (+0.1690)","TRANS_AMOUNT: 48,900,000.00 -> 42,367,508.13 (-6,532,491.87)",Transfer,Outside_bank,2019-10-17,Thu,13,1,48900000.0,757012,12302cd47a5982ee,iOS,202.8.xx.xx (HP),M,2019-09-19,1978-12-11,0,2019-09-19,BRANCH,0.0,SMART_OTP,State servant,48900000.0,1,48900000.0,1,48900000.0,1,48900000.0,1,48900000.0,1,48900000.0,1,1661362.5,48425000.0,2,28.541666666666668,1,666.0,LOGIN,0.0,7.0,0.0,-1.0463935568080418,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
1412401,227,1,0.8567841053009033,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 68.78), and transaction amount covers 28.9x monthly average balance, and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%).","DAYS_AMOUNT_COMBINED (+2.5172), BALANCE_COVERAGE_RATIO (+1.2940), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.4638)","NEW_DEVICE_FLAG × DAYS_AMOUNT_COMBINED (-0.4808), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2573), HIST_BIOMETRIC_RATIO × DAYS_AMOUNT_COMBINED (-0.2285)","TRANS_AMOUNT: 47,950,000.00 -> 42,367,488.05 (-5,582,511.95)",Transfer,Outside_bank,2019-12-04,Wed,10,1,47950000.0,2944,12302cd47a5982ee,iOS,129.23.xx.xx (HP),M,2019-09-19,1978-12-11,0,2019-09-19,BRANCH,0.0,SMART_OTP,State servant,47950000.0,1,47950000.0,1,47950000.0,1,47950000.0,1,47950000.0,1,47950000.0,1,1661362.5,48425000.0,2,47.875,1,1815.0,LOGIN,0.299999850000075,20.0,0.0,-1.0463935568080418,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
1182733,470,1,1.0,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 74.95), and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and long inactivity period (67.6 days since last transaction).","DAYS_AMOUNT_COMBINED (+2.9914), NEW_DEVICE_FLAG (+1.1891), DAYS_SINCE_LAST_TRANS (+0.6983)","DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (-0.9627), NEW_DEVICE_FLAG × DAYS_AMOUNT_COMBINED (+0.3740), HIST_BIOMETRIC_RATIO × DAYS_AMOUNT_COMBINED (-0.2285)","TRANS_AMOUNT: 50,000,000.00 -> 121,307.37 (-49,878,692.63)",Transfer,Outside_bank,2019-05-08,Wed,14,1,50000000.0,69129,b329404247ca5b68,Android,204.70.xx.xx (HN),M,2019-02-14,1985-08-23,0,2019-03-02,BRANCH,0.0,SMS,State servant,50000000.0,1,50000000.0,1,50000000.0,1,50000000.0,1,50000000.0,1,50000000.0,1,3666343.766363636,12919000.0,18,67.58333333333333,1,1612.0,LOGIN,0.4891304081994343,184.0,0.0,-0.795191579133574,1.0,1,0.7112214308695028,0.0,0.0,0,1.0
1182730,470,1,0.9987450838088989,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 68.15), and long inactivity period (82.0 days since last transaction), and recent security credential modification (5208.0 hours ago).","DAYS_AMOUNT_COMBINED (+2.3276), DAYS_SINCE_LAST_TRANS (+1.3803), HOURS_SINCE_SEC_EVENT (+0.4848)","NEW_DEVICE_FLAG × DAYS_AMOUNT_COMBINED (-0.4859), TRANS_HOUR × DAYS_SINCE_LAST_TRANS (+0.3218), DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (+0.2589)","TRANS_AMOUNT: 5,000,000.00 -> 1,036,529.54 (-3,963,470.46)",Transfer,Outside_bank,2019-10-05,Sat,10,1,5000000.0,379135,b329404247ca5b68,Android,127.130.xx.xx (HN),M,2019-02-14,1985-08-23,0,2019-03-02,BRANCH,0.0,SMS,State servant,5000000.0,1,5000000.0,1,5000000.0,1,5000000.0,1,5000000.0,1,5000000.0,1,3666343.766363636,12919000.0,18,81.95833333333333,1,5208.0,LOGIN_FINGER,0.4830339224943329,501.0,0.0,-0.795191579133574,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
989774,471,1,1.0,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 71.35), and unusual behavior in feature 'LIMIT_UTILIZATION_VELOCITY' (value: 0.53), and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00).","DAYS_AMOUNT_COMBINED (+3.0396), LIMIT_UTILIZATION_VELOCITY (+1.4063), NEW_DEVICE_FLAG (+1.1040)","NEW_DEVICE_FLAG × DAYS_AMOUNT_COMBINED (+0.3740), NEW_DEVICE_FLAG × LIMIT_UTILIZATION_VELOCITY (+0.1894), DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (-0.1681)","TRANS_AMOUNT: 150,000,000.00 -> 319,719.31 (-149,680,280.69)",Transfer,Within_bank,2019-07-18,Thu,6,2,150000000.0,483817,65ca5ccec5b9d966,iOS,223.82.xx.xx (HCM),F,2019-06-05,1981-09-08,0,2019-06-05,BRANCH,1.0,SMS,State servant,150000000.0,1,150000000.0,1,150000000.0,1,150000000.0,1,150000000.0,1,150000000.0,1,36690057.17285714,69960000.0,10,43.25,1,993.0,LOGIN,0.0,0.0,0.0,-1.0106583811507186,1.0,1,0.7112214308695028,0.0,0.5330894736842106,0,0.0
646993,482,1,0.8067253828048706,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 1.00), and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and unusual behavior in feature 'HIST_BIOMETRIC_RATIO' (value: 0.38).","TRANS_HOUR (+3.4540), NEW_DEVICE_FLAG (+0.8467), HIST_BIOMETRIC_RATIO (+0.3179)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.4367), TRANS_HOUR × NEW_DEVICE_FLAG (-0.3380), BENFORD_DEV × NEW_DEVICE_FLAG (+0.2672)","TRANS_AMOUNT: 3,000,000.00 -> 1,557,838.44 (-1,442,161.56)",Transfer,Outside_bank,2019-07-21,Sun,1,1,3000000.0,90633,8de02a9913262131,Web,168.55.xx.xx (CT),M,2019-05-20,1997-10-06,0,2019-05-20,BRANCH,1.0,SMART_OTP,Working,3000000.0,1,3000000.0,1,3000000.0,1,5400000.0,3,7750000.0,7,17852000.0,15,2043493.01,1063369.5988023952,167,1.125,1,825.0,LOGIN,0.3846152366864474,26.0,0.2149680305747076,-1.3216419008590108,1.0,1,0.7921388953490791,2.8624315401789974e-05,0.0,0,1.0
1072748,484,1,0.7857764959335327,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 0.00), and unusual behavior in feature 'VELOCITY_RATIO_COUNT_24H_VS_7D' (value: 1.00), and unusual behavior in feature 'HIST_BIOMETRIC_RATIO' (value: 0.50).","TRANS_HOUR (+3.9966), VELOCITY_RATIO_COUNT_24H_VS_7D (+0.4158), HIST_BIOMETRIC_RATIO (+0.2421)","TRANS_HOUR × VELOCITY_RATIO_COUNT_24H_VS_7D (+0.5148), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.1842), TRANS_HOUR × IP_HOPPING_VELOCITY (-0.1470)",,Transfer,Outside_bank,2019-08-29,Thu,0,1,2000000.0,191343,285693dc46ca88fa,Android,188.32.xx.xx (NA),M,2019-06-24,1993-10-11,0,2019-06-25,BRANCH,1.0,SMART_OTP,Working,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,4541000.0,4,8056499.062857143,4645096.153846154,104,7.208333333333333,1,999.0,LOGIN,0.49999989130437145,46.0,0.19655106327844615,-1.166028856773688,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
1349322,504,1,1.0,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 66.90), and long inactivity period (109.4 days since last transaction), and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00).","DAYS_AMOUNT_COMBINED (+2.6478), DAYS_SINCE_LAST_TRANS (+1.7217), NEW_DEVICE_FLAG (+1.0223)","NEW_DEVICE_FLAG × DAYS_AMOUNT_COMBINED (+0.3740), TRANS_HOUR × DAYS_SINCE_LAST_TRANS (+0.3298), DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (+0.2796)","TRANS_AMOUNT: 1,500,000.00 -> 51,381.11 (-1,448,618.89)",Transfer,Outside_bank,2019-06-17,Mon,10,1,1500000.0,36573,095315acb903b9e3,iOS,78.114.xx.xx (DN),M,2019-01-30,1983-05-12,0,2019-02-28,BRANCH,0.0,SMS,Working,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,948027.7991666667,1500000.0,1,109.41666666666667,1,2610.0,LOGIN,0.0,4.0,0.0,-0.9526807352979791,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
1304008,615,1,1.0,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 70.27), and long inactivity period (108.8 days since last transaction), and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00).","DAYS_AMOUNT_COMBINED (+3.1872), DAYS_SINCE_LAST_TRANS (+1.6916), NEW_DEVICE_FLAG (+1.0183)","NEW_DEVICE_FLAG × DAYS_AMOUNT_COMBINED (+0.3740), TRANS_HOUR × DAYS_SINCE_LAST_TRANS (+0.3148), DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (+0.2796)","TRANS_AMOUNT: 3,125,000.00 -> 37,562.85 (-3,087,437.15)",Transfer,Outside_bank,2019-10-28,Mon,19,1,3125000.0,85968,1cc41faf4bc8811c,Android,135.165.xx.xx (HN),F,2019-07-12,1994-11-24,0,2019-07-12,BRANCH,1.0,SMART_OTP,Working,3125000.0,1,3125000.0,1,3125000.0,1,3125000.0,1,3125000.0,1,3125000.0,1,1738366.7566666666,1249021.2916666667,24,108.79166666666667,1,999.0,LOGIN,0.0,16.0,0.0,-1.215422611949282,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
1086917,635,1,0.6667277812957764,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 0.00), and sudden 7d spending volume spike relative to 30 days (ratio: 83.1%), and unusual behavior in feature 'HIST_BIOMETRIC_RATIO' (value: 0.48).","TRANS_HOUR (+3.9862), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.6627), HIST_BIOMETRIC_RATIO (+0.1828)","TRANS_HOUR × VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.6602), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.1723), TRANS_HOUR × VELOCITY_RATIO_COUNT_24H_VS_7D (-0.1659)",,Transfer,Outside_bank,2019-11-10,Sun,0,1,200000.0,761897,f438f9592a249332,Android,146.78.xx.xx (DN),M,2019-09-25,2000-08-25,0,2019-10-08,BRANCH,1.0,SMART_OTP,Commercial associate,200000.0,1,200000.0,1,1100000.0,3,1100000.0,3,5000000.0,6,6019000.0,10,708308.2566666667,360930.23255813954,43,0.20833333333333334,3,769.0,LOGIN_FINGER,0.4803149228098486,127.0,0.0,-1.0823620743416151,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
